year,conf,WTeamName,WScore,LTeamName,LScore
2017,B1G,Iowa,45,Illinois,16
2017,B1G,Wisconsin,38,Nebraska,17
2017,B1G,Penn_St,31,Northwestern,7
2017,B1G,Michigan,27,Indiana,20
2017,B1G,Northwestern,37,Maryland,21
2017,B1G,Rutgers,35,Illinois,24
2017,B1G,Michigan_St,30,Minnesota,27
2017,B1G,Ohio_St,56,Nebraska,14
2017,B1G,Wisconsin,17,Purdue,9
2017,B1G,Michigan_St,17,Indiana,9
2017,B1G,Penn_St,42,Michigan,13
2017,B1G,Rutgers,14,Purdue,12
2017,B1G,Minnesota,24,Illinois,17
2017,B1G,Northwestern,17,Iowa,10
2017,B1G,Wisconsin,38,Maryland,13
2017,B1G,Maryland,42,Indiana,39
2017,B1G,Michigan,35,Rutgers,14
2017,B1G,Ohio_St,39,Penn_St,38
2017,B1G,Nebraska,25,Purdue,24
2017,B1G,Wisconsin,24,Illinois,10
2017,B1G,Iowa,17,Minnesota,10
2017,B1G,Northwestern,39,Michigan_St,31
2017,B1G,Wisconsin,45,Indiana,17
2017,B1G,Michigan,33,Minnesota,10
2017,B1G,Michigan_St,27,Penn_St,24
2017,B1G,Purdue,29,Illinois,10
2017,B1G,Iowa,55,Ohio_St,24
2017,B1G,Northwestern,31,Nebraska,24
2017,B1G,Rutgers,31,Maryland,24
2017,B1G,Michigan,35,Maryland,10
2017,B1G,Ohio_St,48,Michigan_St,3
2017,B1G,Penn_St,35,Rutgers,6
2017,B1G,Indiana,24,Illinois,14
2017,B1G,Minnesota,54,Nebraska,21
2017,B1G,Northwestern,23,Purdue,13
2017,B1G,Wisconsin,38,Iowa,14
2017,B1G,Indiana,41,Rutgers,0
2017,B1G,Michigan_St,17,Maryland,7
2017,B1G,Ohio_St,52,Illinois,14
2017,B1G,Penn_St,56,Nebraska,44
2017,B1G,Purdue,24,Iowa,15
2017,B1G,Northwestern,39,Minnesota,0
2017,B1G,Wisconsin,24,Michigan,10
2017,B1G,Iowa,56,Nebraska,14
2017,B1G,Penn_St,66,Maryland,3
2017,B1G,Ohio_St,31,Michigan,20
2017,B1G,Purdue,31,Indiana,24
2017,B1G,Michigan_St,40,Rutgers,7
2017,B1G,Northwestern,42,Illinois,7
2017,B1G,Wisconsin,31,Minnesota,0
2017,B1G,Ohio_St,27,Wisconsin,21
2017,Big12,Oklahoma,49,Baylor,41
2017,Big12,West_Virginia,56,Kansas,34
2017,Big12,TCU,44,Oklahoma_St,31
2017,Big12,Texas,17,Iowa_St,7
2017,Big12,Kansas_St,33,Baylor,20
2017,Big12,Oklahoma_St,41,Texas_Tech,34
2017,Big12,Texas_Tech,65,Kansas,19
2017,Big12,Iowa_St,38,Oklahoma,31
2017,Big12,TCU,31,West_Virginia,24
2017,Big12,Texas,40,Kansas_St,34
2017,Big12,West_Virginia,46,Texas_Tech,35
2017,Big12,Iowa_St,45,Kansas,0
2017,Big12,TCU,26,Kansas_St,6
2017,Big12,Oklahoma,29,Texas,24
2017,Big12,Oklahoma_St,59,Baylor,16
2017,Big12,West_Virginia,38,Baylor,36
2017,Big12,Oklahoma,42,Kansas_St,35
2017,Big12,TCU,43,Kansas,0
2017,Big12,Oklahoma_St,13,Texas,10
2017,Big12,Iowa_St,31,Texas_Tech,13
2017,Big12,Oklahoma_St,50,West_Virginia,39
2017,Big12,Texas,38,Baylor,7
2017,Big12,Iowa_St,14,TCU,7
2017,Big12,Kansas_St,30,Kansas,20
2017,Big12,Oklahoma,49,Texas_Tech,27
2017,Big12,West_Virginia,20,Iowa_St,16
2017,Big12,Baylor,38,Kansas,9
2017,Big12,Oklahoma,62,Oklahoma_St,52
2017,Big12,TCU,24,Texas,7
2017,Big12,Kansas_St,42,Texas_Tech,35
2017,Big12,Oklahoma_St,49,Iowa_St,42
2017,Big12,West_Virginia,28,Kansas_St,23
2017,Big12,Oklahoma,38,TCU,20
2017,Big12,Texas,42,Kansas,27
2017,Big12,Texas_Tech,38,Baylor,24
2017,Big12,Texas,28,West_Virginia,14
2017,Big12,Iowa_St,23,Baylor,13
2017,Big12,Oklahoma,41,Kansas,3
2017,Big12,Kansas_St,45,Oklahoma_St,40
2017,Big12,TCU,27,Texas_Tech,3
2017,Big12,TCU,45,Baylor,22
2017,Big12,Texas_Tech,27,Texas,23
2017,Big12,Kansas_St,20,Iowa_St,19
2017,Big12,Oklahoma,59,West_Virginia,31
2017,Big12,Oklahoma_St,58,Kansas,17
2017,Big12,Oklahoma,41,TCU,17
2017,SEC,South_Carolina,31,Missouri,13
2017,SEC,Florida,26,Tennessee,20
2017,SEC,Kentucky,23,South_Carolina,13
2017,SEC,Mississippi_St,37,LSU,7
2017,SEC,Georgia,31,Mississippi_St,3
2017,SEC,Florida,28,Kentucky,27
2017,SEC,Auburn,51,Missouri,14
2017,SEC,Texas_A&M,50,Arkansas,43
2017,SEC,Alabama,59,Vanderbilt,0
2017,SEC,Florida,38,Vanderbilt,24
2017,SEC,Georgia,41,Tennessee,0
2017,SEC,Alabama,66,Mississippi,3
2017,SEC,Auburn,49,Mississippi_St,10
2017,SEC,Texas_A&M,24,South_Carolina,17
2017,SEC,LSU,17,Florida,16
2017,SEC,Kentucky,40,Missouri,34
2017,SEC,South_Carolina,48,Arkansas,22
2017,SEC,Auburn,44,Mississippi,23
2017,SEC,Alabama,27,Texas_A&M,19
2017,SEC,Georgia,45,Vanderbilt,14
2017,SEC,Texas_A&M,19,Florida,17
2017,SEC,Georgia,53,Missouri,28
2017,SEC,South_Carolina,15,Tennessee,9
2017,SEC,Alabama,41,Arkansas,9
2017,SEC,LSU,27,Auburn,23
2017,SEC,Mississippi,57,Vanderbilt,35
2017,SEC,Alabama,45,Tennessee,7
2017,SEC,Auburn,52,Arkansas,20
2017,SEC,Mississippi_St,45,Kentucky,7
2017,SEC,LSU,40,Mississippi,24
2017,SEC,Georgia,42,Florida,7
2017,SEC,Kentucky,29,Tennessee,26
2017,SEC,South_Carolina,34,Vanderbilt,27
2017,SEC,Arkansas,38,Mississippi,37
2017,SEC,Mississippi_St,35,Texas_A&M,14
2017,SEC,Georgia,24,South_Carolina,10
2017,SEC,Mississippi,37,Kentucky,34
2017,SEC,Alabama,24,LSU,10
2017,SEC,Missouri,45,Florida,16
2017,SEC,Auburn,42,Texas_A&M,27
2017,SEC,South_Carolina,28,Florida,20
2017,SEC,Auburn,40,Georgia,17
2017,SEC,LSU,33,Arkansas,10
2017,SEC,Alabama,31,Mississippi_St,24
2017,SEC,Missouri,50,Tennessee,17
2017,SEC,Kentucky,44,Vanderbilt,21
2017,SEC,Georgia,42,Kentucky,13
2017,SEC,Mississippi_St,28,Arkansas,21
2017,SEC,Texas_A&M,31,Mississippi,24
2017,SEC,LSU,30,Tennessee,10
2017,SEC,Missouri,45,Vanderbilt,17
2017,SEC,Mississippi,31,Mississippi_St,28
2017,SEC,Missouri,48,Arkansas,45
2017,SEC,Vanderbilt,42,Tennessee,24
2017,SEC,Auburn,26,Alabama,14
2017,SEC,LSU,45,Texas_A&M,21
2017,SEC,Georgia,28,Auburn,7
2017,SEC,Alabama,26,Georgia,23
2017,PAC12,USC,42,Stanford,24
2017,PAC12,Washington_St,52,Oregon_St,23
2017,PAC12,Utah,30,Arizona,24
2017,PAC12,Washington,37,Colorado,10
2017,PAC12,Arizona_St,37,Oregon,35
2017,PAC12,USC,30,California,20
2017,PAC12,Stanford,58,UCLA,34
2017,PAC12,Washington_St,30,USC,27
2017,PAC12,Oregon,45,California,24
2017,PAC12,Washington,42,Oregon_St,7
2017,PAC12,Stanford,34,Arizona_St,24
2017,PAC12,UCLA,27,Colorado,23
2017,PAC12,Arizona,45,Colorado,42
2017,PAC12,Stanford,23,Utah,20
2017,PAC12,Washington_St,33,Oregon,10
2017,PAC12,USC,38,Oregon_St,10
2017,PAC12,Washington,38,California,7
2017,PAC12,California,37,Washington_St,3
2017,PAC12,Arizona,47,UCLA,30
2017,PAC12,Arizona_St,13,Washington,7
2017,PAC12,Colorado,36,Oregon_St,33
2017,PAC12,Stanford,49,Oregon,7
2017,PAC12,USC,28,Utah,27
2017,PAC12,Arizona_St,30,Utah,10
2017,PAC12,Arizona,45,California,44
2017,PAC12,UCLA,31,Oregon,14
2017,PAC12,Washington_St,28,Colorado,0
2017,PAC12,Stanford,15,Oregon_St,14
2017,PAC12,Colorado,44,California,28
2017,PAC12,USC,48,Arizona_St,17
2017,PAC12,Oregon,41,Utah,20
2017,PAC12,Washington,44,UCLA,23
2017,PAC12,Arizona,58,Washington_St,37
2017,PAC12,Utah,48,UCLA,17
2017,PAC12,Arizona_St,41,Colorado,30
2017,PAC12,California,37,Oregon_St,23
2017,PAC12,USC,49,Arizona,35
2017,PAC12,Washington,38,Oregon,3
2017,PAC12,Washington_St,24,Stanford,21
2017,PAC12,Stanford,30,Washington,22
2017,PAC12,Arizona,49,Oregon_St,28
2017,PAC12,USC,38,Colorado,24
2017,PAC12,Washington_St,33,Utah,25
2017,PAC12,UCLA,44,Arizona_St,37
2017,PAC12,Oregon,48,Arizona,28
2017,PAC12,Arizona_St,40,Oregon_St,24
2017,PAC12,Stanford,17,California,14
2017,PAC12,USC,28,UCLA,23
2017,PAC12,Washington,33,Utah,30
2017,PAC12,UCLA,30,California,27
2017,PAC12,Arizona_St,42,Arizona,30
2017,PAC12,Utah,34,Colorado,13
2017,PAC12,Oregon,69,Oregon_St,10
2017,PAC12,Washington,41,Washington_St,14
2017,PAC12,USC,31,Stanford,28
